name,wwtp,wrf,collection.date,season,pore.size,index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4859,Vibrio phage pVco-5,NC_055717.1,126,TRUE,74.325,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Vicoquintavirus,Vicoquintavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1475,Erwinia phage vB_EamP-S6,NC_019514.1,115,TRUE,74.669,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Waedenswilvirus,Waedenswilvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3751,Pseudomonas phage ZC03,NC_048638.1,85,TRUE,69.844,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Zicotriavirus,Zicotriavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3752,Pseudomonas phage ZC08,NC_048639.1,83,TRUE,70.774,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Zicotriavirus,Zicotriavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,6434,k127_230833,k127_230833,7,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,nan,,Schitoviridae,,nan,,novel_genus_3_of_nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1455,Enterobacter phage EcP1,NC_019485.1,77,TRUE,59.08,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan|Humphriesvirinae,Eceepunavirus,Eceepunavirus,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1708,Salmonella phage FSL SP-058,NC_021772.1,86,TRUE,72.394,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Humphriesvirinae,nan|Humphriesvirinae,Ithacavirus,Ithacavirus|Pollockvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1717,Salmonella phage FSL SP-076,NC_021782.1,82,TRUE,72.098,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Humphriesvirinae,nan|Humphriesvirinae,Ithacavirus,Ithacavirus|Pollockvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2233,Escherichia phage Pollock,NC_027381.1,85,TRUE,68.365,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Humphriesvirinae,nan|Humphriesvirinae,Pollockvirus,Ithacavirus|Pollockvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4096,Klebsiella phage Pylas,NC_049444.1,92,TRUE,70.408,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Humphriesvirinae,nan|Humphriesvirinae,Pylasvirus,Pylasvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4119,Klebsiella phage KpCHEMY26,NC_049467.1,81,TRUE,70.678,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Humphriesvirinae,nan|Humphriesvirinae,Pylasvirus,Pylasvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,5022,Salmonella phage vB_SalP_TR2,NC_055921.1,95,TRUE,70.823,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan|Humphriesvirinae,Triduovirus,Triduovirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3832,Streptomyces phage Annadreamy,NC_048719.1,229,TRUE,125.726,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Annadreamyvirus,Annadreamyvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3833,Streptomyces phage Blueeyedbeauty,NC_048720.1,240,TRUE,130.473,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Annadreamyvirus,Annadreamyvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,485,Streptomyces phage Coruscant,MT711976.1,248,TRUE,133.697,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Coruscantvirus,Coruscantvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,478,Streptomyces phage Faust,MT684598.1,239,TRUE,130.666,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Faustvirus,Faustvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,560,Streptomyces phage TunaTartare,MW822145.1,234,TRUE,130.929,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Faustvirus,Faustvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3841,Streptomyces phage Comrade,NC_048728.1,229,TRUE,129.015,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Gilsonvirus,Gilsonvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3855,Streptomyces phage Gilson,NC_048742.1,231,TRUE,128.338,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Gilsonvirus,Gilsonvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3834,Streptomyces phage StarPlatinum,NC_048721.1,251,TRUE,133.886,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Karimacvirus,Karimacvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3835,Streptomyces phage Wollford,NC_048722.1,236,TRUE,133.007,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Karimacvirus,Karimacvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3836,Streptomyces phage LukeCage,NC_048723.1,248,TRUE,133.195,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Karimacvirus,Karimacvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3837,Streptomyces phage Karimac,NC_048724.1,241,TRUE,131.909,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Karimacvirus,Karimacvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3843,Streptomyces phage Yaboi,NC_048730.1,242,TRUE,131.25,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Karimacvirus,Karimacvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2626,Streptomyces phage Jay2Jay,NC_029098.1,235,TRUE,133.531,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3073,Streptomyces phage Mildred21,NC_042008.1,234,TRUE,131.976,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3074,Streptomyces phage NootNoot,NC_042009.1,221,TRUE,131.086,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3075,Streptomyces phage Paradiddles,NC_042010.1,216,TRUE,133.486,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3076,Streptomyces phage Peebs,NC_042011.1,226,TRUE,133.047,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3077,Streptomyces phage Samisti12,NC_042012.1,226,TRUE,133.71,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4929,Streptomyces phage EGole,NC_055791.1,228,TRUE,135.653,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4947,Streptomyces phage Evy,NC_055809.1,226,TRUE,132.977,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4951,Streptomyces phage Braelyn,NC_055813.1,228,TRUE,131.234,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4960,Streptomyces phage Daubenski,NC_055822.1,226,TRUE,133.09,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4980,Streptomyces phage Bmoc,NC_055842.1,235,TRUE,132.885,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Samistivirus,Samistivirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,5181,Streptomyces phage Tomas,OL829978.1,237,TRUE,134.464,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Boydwoodruffvirinae,Loccivirinae|Boydwoodruffvirinae,Tomasvirus,Tomasvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,425,Streptomyces phage Wakanda,MT024865.1,228,TRUE,126.614,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Wakandavirus,Wakandavirus|Wilnyevirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,428,Streptomyces phage Muntaha,MT024872.1,233,TRUE,127.551,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Wakandavirus,Wakandavirus|Wilnyevirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3160,Streptomyces phage BillNye,NC_042105.1,217,TRUE,127.084,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Stanwilliamsviridae,Stanwilliamsviridae|nan,Loccivirinae,Loccivirinae|Boydwoodruffvirinae,Wilnyevirus,Wakandavirus|Wilnyevirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,3104,Rhodococcus phage Trina,NC_042040.1,252,TRUE,139.262,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,Stanwilliamsviridae|nan,nan,nan,Trinavirus,Trinavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2954,Rhodococcus phage Weasels2,NC_041887.1,283,TRUE,134.973,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,Stanwilliamsviridae|nan,nan,nan,Weaselvirus,Weaselvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1230,Acinetobacter phage Acj9,NC_014663.1,253,TRUE,169.947,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Twarogvirinae,Tevenvirinae|nan|Twarogvirinae,Acajnonavirus,Acajnonavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,821,Aeromonas phage 44RR2.8t,NC_005135.1,252,TRUE,173.591,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,nan,Tevenvirinae|nan|Twarogvirinae,Biquartavirus,Biquartavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,880,Aeromonas phage 31,NC_007022.1,247,TRUE,172.963,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,nan,Tevenvirinae|nan|Twarogvirinae,Biquartavirus,Biquartavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2359,Proteus phage vB_PmiM_Pm5461,NC_028762.1,256,TRUE,161.989,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,nan,Tevenvirinae|nan|Twarogvirinae,Bragavirus,Bragavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4868,Proteus phage PM2,NC_055727.1,257,TRUE,163.469,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,nan,Tevenvirinae|nan|Twarogvirinae,Bragavirus,Bragavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4877,Proteus phage phiP4-3,NC_055737.1,270,TRUE,167.849,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,nan,Tevenvirinae|nan|Twarogvirinae,Bragavirus,Bragavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,548,Escherichia phage vB_EcoM_RZ,MW598459.1,291,TRUE,170.318,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gaprivervirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1051,Escherichia phage JS98,NC_010105.1,266,TRUE,170.523,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1163,Escherichia phage JS10,NC_012741.1,265,TRUE,171.451,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1215,Escherichia phage IME08,NC_014260.1,253,TRUE,172.253,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1224,Shigella phage SP18,NC_014595.1,284,TRUE,170.605,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gaprivervirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1231,Escherichia phage vB_EcoM_VR7,NC_014792.1,293,TRUE,169.285,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gaprivervirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1462,Escherichia phage Bp7,NC_019500.1,263,TRUE,168.066,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2431,Escherichia phage QL01,NC_028847.1,275,TRUE,170.527,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2459,Escherichia phage vb_EcoM-VR5,NC_028881.1,271,TRUE,170.473,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2469,Escherichia phage vB_EcoM_VR20,NC_028894.1,286,TRUE,170.336,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gaprivervirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2497,Escherichia phage vB_EcoM_VR25,NC_028925.1,293,TRUE,170.822,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gaprivervirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2527,Escherichia phage vB_EcoM_VR26,NC_028957.1,291,TRUE,171.541,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gaprivervirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2882,Escherichia phage WG01,NC_031928.1,273,TRUE,169.936,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2888,Escherichia phage MX01,NC_031934.1,266,TRUE,168.929,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4880,Enterobacteria phage vB_EcoM_IME281,NC_055740.1,276,TRUE,170.531,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4882,Enterobacteria phage vB_EcoM_IME341,NC_055742.1,273,TRUE,172.379,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4920,Escherichia phage AnYang,NC_055782.1,237,TRUE,169.215,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,4921,Escherichia phage vB_EcoM_005,NC_055783.1,250,TRUE,155.101,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Dhakavirus,Gaprivervirus|Dhakavirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,1576,Salmonella phage vB_SenM-S16,NC_020416.1,268,TRUE,160.221,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gelderlandvirus,Gelderlandvirus,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2163,Salmonella phage STP4-a,NC_026607.2,259,TRUE,159.914,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Straboviridae,Straboviridae|nan,Tevenvirinae,Tevenvirinae|nan|Twarogvirinae,Gelderlandvirus,Gelderlandvirus,Fully clustered
