sample.name,wwtp,wrf,collection.date,season,pore.size,index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4826,Staphylococcus phage SA137ruMSSAST121PVL,NC_055043.1,64,TRUE,45.999,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Triavirus,Triavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4827,Staphylococcus phage SAP11,NC_055044.1,63,TRUE,45.346,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Triavirus,Triavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4828,Staphylococcus phage phiSa2wa_st1,NC_055045.1,65,TRUE,45.585,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Triavirus,Triavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4829,Staphylococcus phage phiSa2wa_st5,NC_055046.1,77,TRUE,44.823,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Triavirus,Triavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4830,Staphylococcus phage phiSa2wa_st30,NC_055047.1,65,TRUE,45.78,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Triavirus,Triavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4831,Staphylococcus phage phiSa2wa_st78,NC_055048.1,67,TRUE,45.878,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Triavirus,Triavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4832,Staphylococcus phage phiSa2wa_st121mssa,NC_055049.1,65,TRUE,45.621,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Triavirus,Triavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1535,Staphylococcus phage StB27,NC_019914.1,53,TRUE,40.071,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,nan,nan,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1588,Staphylococcus phage StB12,NC_020490.2,74,TRUE,44.714,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,nan,nan,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,799,Staphylococcus phage phiN315,NC_004740.1,65,TRUE,44.082,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,nan,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,838,Staphylococcus phage 77,NC_005356.1,69,TRUE,41.708,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,981,Staphylococcus phage phiNM3,NC_008617.1,65,TRUE,44.061,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1182,Staphylococcus phage P954,NC_013195.1,69,TRUE,40.761,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1542,Staphylococcus phage phi5967PVL,NC_019921.1,42,TRUE,42.461,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1865,Staphylococcus phage StauST398-4,NC_023499.1,65,TRUE,42.906,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2126,Staphylococcus phage phiSa119,NC_025460.1,68,TRUE,42.6,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2138,Staphylococcus phage phiBU01,NC_026016.1,46,TRUE,43.748,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2370,Staphylococcus phage 23MRA,NC_028775.1,66,TRUE,43.098,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3747,Staphylococcus phage P282,NC_048634.1,68,TRUE,41.96,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3748,Staphylococcus phage P630,NC_048635.1,64,TRUE,40.448,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3749,Staphylococcus phage P1105,NC_048636.1,69,TRUE,42.282,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3770,Staphylococcus phage IME1361_01,NC_048657.1,67,TRUE,43.516,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3794,Staphylococcus phage phiSa2wa_st22,NC_048681.1,53,TRUE,38.576,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3823,Staphylococcus phage SA1014ruMSSAST7,NC_048710.1,64,TRUE,43.504,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3826,Staphylococcus phage SA345ruMSSAST8,NC_048713.1,64,TRUE,42.735,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,nan|Biseptimavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,561,Mycobacterium phage I3,MW822148.1,241,TRUE,156.127,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,794,Mycobacterium phage Bxz1,NC_004687.1,225,TRUE,156.102,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,963,Mycobacterium phage Catera,NC_008207.1,218,TRUE,153.766,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1112,Mycobacterium phage ScottMcG,NC_011269.2,221,TRUE,154.017,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1113,Mycobacterium phage Spud,NC_011270.1,222,TRUE,154.906,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1114,Mycobacterium phage Cali,NC_011271.1,222,TRUE,155.372,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1115,Mycobacterium phage Rizal,NC_011272.1,220,TRUE,153.894,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1201,Mycobacterium phage ET08,NC_013650.1,218,TRUE,155.445,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1683,Mycobacterium phage Gizmo,NC_021346.1,241,TRUE,157.482,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1685,Mycobacterium phage ArcherS7,NC_021348.1,237,TRUE,156.558,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1686,Mycobacterium phage Astraea,NC_021349.1,232,TRUE,154.872,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1942,Mycobacterium phage Dandelion,NC_023696.1,238,TRUE,157.568,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1960,Mycobacterium phage LinStu,NC_023714.1,226,TRUE,153.882,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1970,Mycobacterium phage Nappy,NC_023725.1,232,TRUE,156.646,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1978,Mycobacterium phage MoMoMixon,NC_023733.1,228,TRUE,154.573,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1982,Mycobacterium phage Pleione,NC_023737.1,236,TRUE,155.586,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2449,Mycobacterium phage HyRo,NC_028869.1,224,TRUE,153.714,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2549,Mycobacterium phage Alice,NC_028986.1,222,TRUE,153.401,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2595,Mycobacterium phage Breeniome,NC_029044.1,236,TRUE,154.434,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2769,Mycobacterium phage Tonenili,NC_031080.1,258,TRUE,160.985,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2968,Mycobacterium phage Lukilu,NC_041901.1,221,TRUE,157.034,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3058,Mycobacterium phage Sebata,NC_041993.1,230,TRUE,155.286,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4618,Mycobacterium phage Bigswole,NC_054715.1,237,TRUE,156.514,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4619,Mycobacterium phage Cane17,NC_054716.1,223,TRUE,160.33,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4620,Mycobacterium phage CharlieB,NC_054717.1,232,TRUE,155.886,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4621,Mycobacterium phage Mangeria,NC_054718.1,234,TRUE,156.17,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4622,Mycobacterium phage NoodleTree,NC_054719.1,225,TRUE,151.1,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4623,Mycobacterium phage QBert,NC_054720.1,225,TRUE,153.772,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4624,Mycobacterium phage Quasimodo,NC_054721.1,235,TRUE,156.354,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4625,Mycobacterium phage Sauce,NC_054722.1,230,TRUE,156.554,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Bixzunavirus,Bixzunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1116,Mycobacterium phage Myrna,NC_011273.1,229,TRUE,164.602,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Myrnavirus,Myrnavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4617,Mycobacterium phage Phabba,NC_054714.1,244,TRUE,164.254,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Ceeclamvirinae,Ceeclamvirinae|nan,Myrnavirus,Myrnavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4626,Gordonia phage Pupper,NC_054723.1,233,TRUE,150.83,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Ceeclamvirinae|nan,Puppervirus,Puppervirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4628,Gordonia phage Skog,NC_054725.1,226,TRUE,152.435,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Ceeclamvirinae|nan,Skogvirus,Skogvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2026,Mycobacterium phage Hawkeye,NC_024209.1,104,TRUE,67.383,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dclasvirinae,Dclasvirinae,Hawkeyevirus,Hawkeyevirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,954,Mycobacterium phage PBI1,NC_008198.1,81,TRUE,64.494,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dclasvirinae,Dclasvirinae,Plotvirus,Plotvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,956,Mycobacterium phage PLot,NC_008200.1,89,TRUE,64.787,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dclasvirinae,Dclasvirinae,Plotvirus,Plotvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1117,Mycobacterium phage Troll4,NC_011285.1,84,TRUE,64.618,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dclasvirinae,Dclasvirinae,Plotvirus,Plotvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1121,Mycobacterium phage Gumball,NC_011290.1,88,TRUE,64.807,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dclasvirinae,Dclasvirinae,Plotvirus,Plotvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3581,Caulobacter phage CcrBL9,NC_048047.1,558,TRUE,322.272,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Bertelyvirus,Bertelyvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3582,Caulobacter phage CcrSC,NC_048048.2,545,TRUE,317.489,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Bertelyvirus,Bertelyvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1424,Caulobacter phage CcrColossus,NC_019406.1,452,TRUE,279.967,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Colossusvirus,Colossusvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3580,Caulobacter phage CcrPW,NC_048046.1,485,TRUE,308.141,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Colossusvirus,Colossusvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,3579,Caulobacter phage CcrBL10,NC_048045.1,335,TRUE,220.934,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Poindextervirus,Poindextervirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1426,Caulobacter phage CcrRogue,NC_019408.1,354,TRUE,223.72,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Poindextervirus,Poindextervirus|Shapirovirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1428,Caulobacter phage CcrSwift,NC_019411.1,347,TRUE,219.216,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Shapirovirus,Poindextervirus|Shapirovirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,17,Caulobacter phage phiCbK,JX163858.1,342,TRUE,205.504,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Dolichocephalovirinae,Dolichocephalovirinae,Shapirovirus,Shapirovirus,Fully clustered
